year,month,day,hour,temperature,humidity,wind_speed,air_quality_index,noise_level,precipitation,solar_radiation
2022,12,2,3,23.310251654183283,72.44494487057834,4.319204050367502,4.772198370024938,57.68384789702979,6.958401038599213,713.0615679592906
2021,9,17,6,21.61391639500397,54.151370759527026,0.40041280714792404,33.22938058058842,75.11260135915055,7.342560437959334,274.47398497423984
2020,12,15,10,26.86251947378297,63.47815738270718,0.17364075884945707,28.02056068360693,49.30662472483135,0.1145260409709059,131.33785970460235
2022,11,19,13,15.712210714904074,70.605359776965,6.467425860845477,75.14180205498701,63.36836564796927,2.7051955586086898,782.8929704993768
2022,10,2,9,25.81712355373708,58.90892408313116,5.405531182818258,14.649854401955299,45.71699502185644,0.9211686017327303,436.69104288096844
2021,6,25,18,16.290415353364065,33.07437504841096,5.427446433562887,94.06871420972328,73.33602758197559,9.982321318744967,381.32403497265966
2022,8,19,7,25.749130858161475,53.522315693681556,7.9000901602844555,17.051861204515497,45.223262299674104,5.933428337551634,593.2861979146232
2020,4,3,2,19.021080115129152,36.528666539331994,3.7572023463971957,37.00273640635512,41.27440635913773,4.6573809422656245,135.09547153708928
2022,6,17,7,12.338909429861609,65.74233876050852,9.954469975949847,19.97001934391226,50.93776920272781,4.630010189810573,463.9917787231287
2020,3,29,17,17.63039720611981,64.03144578188011,9.455301006098523,28.669794347209056,76.03740357388094,9.647739192287702,712.1298851260711
2021,5,17,4,14.669865566195012,79.64540960260567,0.1296176715782471,76.10247006681249,45.17828327705773,6.598556381495484,18.454788750286877
2022,2,5,19,12.010631015724382,61.440490089705385,8.957427681987562,47.640471873836,53.22681074782159,1.6865955824708978,538.3517654816789
2020,8,1,10,12.2057413684733,70.00689711919708,6.805496503701072,16.257571731025,52.656599720487705,4.4815882799586735,441.1391646011244
2021,6,9,8,25.601427970080998,43.414392544441625,5.020903368160349,4.663487864457371,72.06585096387565,7.741968409458993,760.6406275795608
2020,7,10,18,27.627957050449353,47.00120676479899,5.827474740940425,22.991622017027503,56.861015991200986,4.233500668587931,206.9588079377711
2021,11,24,11,28.54258238865008,75.85121261889186,8.418573632643213,94.5602778526021,64.46268198458733,3.0953342588685864,687.1133135410984
2021,10,3,4,27.078923446609092,67.75961298128725,9.510373920730238,84.53167481880334,56.17532023331502,9.912160765802554,247.1885615066279
2021,7,8,15,26.604481945708834,62.763458739881884,5.603336247364425,44.01737159240086,62.058280605474756,9.356371346122291,343.89086085032625
2021,1,21,12,11.37671703033212,42.70138462915202,1.8129144718858992,48.1995221945983,42.49762896069727,9.415603693239586,170.63005181159605
2021,11,11,5,25.802471894434206,64.92889643625826,6.397539838222649,89.9366139378995,54.96117752560539,1.3167252967273768,690.8728126284075
2022,2,14,15,25.66565319312902,74.33818225209757,0.7621896838858067,59.13453823757353,74.20423350959814,2.3425525680916204,156.3277285228879
2020,7,21,17,12.625807882092264,41.53988274473282,6.351387368348678,88.07670651487634,67.64270252728967,4.42066958165841,687.2103946116364
2022,10,6,16,23.240184638692647,65.30619739579116,8.086118025268735,49.183910435234054,79.2731617658648,8.321292582325583,364.4907060564381
2021,3,22,11,19.05014672918563,49.68469766987543,3.533314364858869,20.009761911882595,71.51678149504573,7.368275402276231,668.0683950534566
2022,6,18,0,28.000270469441414,35.938370647031,0.7118442425517368,72.5926979942235,58.06038859567096,8.496673951524292,211.59084728789202
2022,12,27,6,23.908167247913347,68.1730338266841,6.922261284129062,52.639331957901256,67.05121830798171,9.20763291157371,106.18411309696523
2022,2,16,13,29.019750727485043,38.35683945921682,3.393287501685791,66.84395799684687,71.03654702753155,7.807668430505201,443.96901196792146
2020,6,26,17,12.098452905492874,42.644813674518566,2.490966518805516,15.723091669949463,50.78734639685365,2.6177001014497825,407.54965364457325
2022,4,8,22,10.812146289047863,69.14710204393461,6.89181758943242,64.76018019189456,42.40071562462337,2.8544568238716925,285.2859024028261
2021,7,12,0,29.47158715521092,67.10663928123188,9.695864689087948,38.22571474051205,56.23389071994193,3.524876816230984,530.2571348307315
2022,10,23,19,11.603843228898088,42.70915330221975,7.453223774257375,33.19977528111959,45.78692648410061,3.0307536683361755,76.11426300600925
2020,4,12,9,17.72391641820459,77.04823071731836,4.913500405593755,67.1475541072602,51.089644790500074,2.490989497031131,497.60085993210356
2020,4,25,14,22.999412445011096,40.76426125385957,6.005107224241481,59.22391132609566,77.87381981896533,7.524860598757423,169.40487480018956
2022,5,8,10,27.601133466681674,79.68111074820162,1.4227890868578885,64.91074289367045,73.88330372890074,0.33991050900381237,103.1636448170377
2021,4,8,3,15.091546364278521,66.89499359757198,8.132132856828079,96.53330642314913,63.69855338270641,7.2839373809506505,727.6865441002848
2020,4,13,14,10.581164237700467,49.625384527570134,6.042950106114189,70.11964695694178,56.05026826129489,8.235637715149679,367.8366089230677
2020,9,15,20,20.42573580998379,36.5174603331242,9.658303979980174,64.08989622728906,50.57321440831406,0.6604404334481784,610.7334972704195
2022,7,17,15,19.422240405444825,46.02549775798069,9.79483368289948,61.35530418414044,62.85833118874667,0.6184710720099618,71.29354275881371
2022,3,20,14,16.137863643781593,39.68692557325244,3.545866924404031,39.87142493537392,61.326409986915706,2.8546380289330098,45.97190240486668
2021,10,3,16,27.477987350028982,61.091979324700965,9.88545935512671,83.91916911421816,71.23123233526132,2.083068156016652,395.8817703368519
2022,3,17,22,24.986443431664693,47.84275765689783,9.568335281025902,38.09386025057107,77.12080755056229,5.811336736901933,252.44092123610466
2022,10,19,10,27.162327663984932,44.75036306219285,6.398319638051361,70.02436343255619,53.157492053200755,6.754515435016336,3.9258340075861042
2021,7,13,17,13.236179189543984,67.8566595859186,3.3346442845915627,29.314364471466714,48.251884430271765,6.341419961043248,146.63571591909354
2020,1,27,15,23.84823917880682,41.529971742509154,7.533402207477691,14.77564417662871,56.1119846378282,3.5734737026222274,175.02041239236635
2021,5,22,14,29.502034708377145,59.34446587127523,2.7123723135613584,12.976330729799612,57.50165209652816,4.983978346136362,230.8050836248751
2021,6,10,10,22.238277836173843,39.72980464117728,6.298438966745806,63.45588566907985,41.5948115793745,6.399908295041189,702.028461634681
2022,2,13,12,13.427287305909722,65.73993038665478,0.24581613799564028,32.79549304795902,74.46786128798091,1.194262688063703,336.4820249055749
2022,8,10,17,29.91560788936269,61.256074187629835,6.285827965441736,27.504928859239353,79.82369354669981,2.2951191445389405,543.5459123816694
2020,10,24,7,20.566471631167566,69.90767575885155,9.516082847335618,59.20593293564674,76.9283477084609,8.904961539861828,14.716874129226376
2022,2,15,8,26.801180365524942,33.42485373813395,2.351430427062197,2.5669754465501904,74.42659917947641,3.4232637654911424,651.1405423062942
2020,12,26,21,12.987228948608626,40.505272475251076,7.7817948671577755,24.62256519846745,79.70401213838164,8.011563819197052,192.2631553571338
2021,5,18,10,23.32192435515843,37.723018027673284,2.9342354991560162,34.054728531708754,76.31233727899544,2.5098975233714405,247.23146312834768
2021,8,10,16,28.252353964077276,39.52806201428683,7.078497487286414,70.8373590607198,67.53470482973269,0.4164035153602186,36.20514558963084
2020,1,30,0,20.640356382238785,35.15070395690253,6.999723698735254,54.500124716375055,46.67026595088671,5.004005924734097,327.75432477889234
2020,5,5,10,15.773201211696088,58.10409507180364,1.8473774169047852,85.59886171264495,46.25400493347471,8.924820435624865,682.0614181920361
2021,8,18,6,12.54843655915173,59.67157035252772,5.971279104210199,33.450636299850686,41.95118986253411,8.192845491421378,302.9874064962313
2020,9,19,7,15.918893304766605,72.17448777970051,8.591689531131536,29.644099227541567,56.47323468750466,2.529391689244899,726.8842166051139
2022,7,24,18,17.09768405853716,50.88690882218813,3.8253306943956122,3.319740856501052,72.35296308360014,9.09935774424347,693.9580825541454
2022,5,21,3,24.19910210459659,56.619235653722384,7.102769513489125,95.17173006383531,59.61183779195642,4.797158949163032,49.56875439546078
2020,1,2,3,13.572428140592038,79.56520297055555,6.744300352345465,50.14921463950684,54.6528682284633,0.4899900378867006,244.21755502545014
2021,1,28,18,12.122097114308152,56.592254167958956,2.575140018006037,50.25239146938149,44.36943456794999,0.27924619767751735,728.3338460139685
2020,11,1,23,17.738790820675092,58.678804387600806,9.186435597857033,92.34361453455982,42.07013236362353,4.85113734003325,23.847153979735847
2021,6,13,8,19.173072328182755,79.7958707438692,5.635120841162729,28.99182359285798,55.967165736944295,5.463228557138162,612.6466276870076
2021,6,11,16,22.5677010443501,79.70646907248863,3.5529265680552413,33.21061300457458,43.9970152073493,0.7991292058259036,725.1423833210137
2022,8,22,17,24.150626026018784,51.20152227986435,1.6435837570243672,65.6347694395143,44.14192690951931,9.22240653725179,616.3931186686615
2021,11,1,0,27.78555417667199,61.74734148014822,4.7345835241976895,78.51759548993942,55.81393699882585,7.18216828490823,595.0514536047261
2020,12,17,13,15.779071310560722,54.04012539186266,7.301134379017,69.93107254324912,60.11373826010865,8.012823584867418,674.6846204937199
2022,3,20,3,20.57215645383858,66.03577258286,6.236402697709879,78.87182825222781,47.4673154789806,5.8402325121635155,532.631648825609
2020,7,27,9,17.320814136061305,76.91932605666958,7.270525595527633,57.51080392905972,67.38542745041748,6.635440761545146,338.47695102637726
2022,8,15,22,10.028433440619802,45.48296541866367,7.917607523003841,86.28234827116036,56.747680027312434,3.878602298271203,50.20444106804413
2020,7,23,13,21.58863645439855,70.94375852194707,4.4100476648944,55.01067300691639,43.67690150954864,6.792970849440932,630.3739560115567
2021,9,16,6,26.315921513422772,62.742446638799,5.201661840242924,22.934062725120906,65.48136498250861,9.781828914042695,724.2029112327132
2021,12,21,11,10.728789722067882,44.00924006371086,9.864221115808906,54.170110649861826,54.27779274780555,6.4771591061096885,409.26916924256017
2021,9,27,21,10.069835172059404,69.86498290909968,9.680513958208655,71.29446851569547,42.09285908305065,3.416337228731697,426.00837956463204
2022,11,4,15,24.55636813021476,51.35665095987858,4.148171247588591,65.35753394149114,77.91926318668769,2.8523912238246787,322.62958731685416
2022,5,7,4,23.677194500176665,36.019858774064744,6.85179524206495,24.301676297073584,62.84787828422679,9.63345940847063,685.5060886670872
2021,4,20,10,18.117042106700417,79.67081786379046,2.675901783278528,4.107822800411853,59.10881476122549,1.8500229710806504,11.842643170864076
2020,10,24,3,23.232097632418196,51.28231664861595,1.5269754563564841,25.248076039059963,74.36549579415339,8.061966116696198,499.6388396921481
2021,7,10,12,29.067721450620017,57.077627368808066,7.684012226237336,98.40420712537195,77.469617172549,4.6526229200875875,725.9304782069902
2020,4,16,7,14.957255931106072,70.39808653818804,4.361799694180243,18.446624039044924,48.81287472664845,4.437597543528006,82.57786042581392
2020,5,7,6,14.918531890631677,78.04380675599667,1.7705280365001896,46.43717584908935,72.40578006700109,7.475377879788489,767.3316299183904
2021,4,3,10,13.724644095284278,73.64439249801578,7.588479235205471,63.834579935756,73.24319707097061,1.4803843004594341,774.1425312280912
2020,2,7,10,24.479734999475006,56.25266039007833,9.151703597940234,87.94731850495423,42.17611178710396,4.662959261449204,743.8311721249232
2020,7,16,16,17.063784763426803,57.284803776655764,9.33273500457737,76.02586375302076,68.47776460713091,0.3583368776774831,370.03687677753805
2020,12,22,21,29.773862679742614,44.04434683048315,5.963337084626196,90.89531055606031,42.51871527198308,6.7040682151146935,306.3760024258379
2020,1,7,13,24.292978069143025,53.14014390795418,4.796411289748735,60.43836935784851,63.78692985559603,0.5837728395366637,564.7581892176298
2021,6,2,1,17.347537732947693,77.34194410875736,1.4186658616180559,86.53188081278098,66.76947108554697,0.8728879767388698,254.95217435527334
2020,7,12,19,12.983720681269295,66.3470471969328,7.927898042561033,26.384299713920946,54.68234753403879,8.448263812292032,54.675322476311635
2020,11,11,20,21.840496330554444,30.593849537076647,9.453231521002897,43.05648421698647,75.23149986630632,4.42955187015928,721.137730689625
2022,10,21,7,15.89806506192851,35.82533909113705,8.894604136173967,84.37724743492744,72.0204682786989,2.0097568854824255,507.88484794540364
2022,12,21,21,28.110181625925733,76.19056349789275,7.517834544376708,32.55636677778545,77.03838854485585,5.925845759553798,165.7235986330143
2020,12,8,1,18.828087997529494,72.43596644638072,0.04568862590776046,87.1222144238395,52.59558106523927,5.192832645845314,14.726849078627513
2021,8,23,20,15.852999290771084,54.30822328741985,4.077508746073407,36.31150678883381,40.86111200247244,4.1090832674285815,578.8127735450463
2022,11,7,14,21.771036291413616,60.848914043362925,4.107141717018079,36.33947037233424,72.45845067990209,9.054170667493475,682.2399382115165
2021,9,11,4,12.739490019421293,44.482300519036244,8.94368232959732,30.903291479114447,48.91909423985763,7.494579981523461,324.5180605186617
2022,4,1,5,21.230981456057567,69.6415376050212,0.6565071691904834,54.69430836375686,58.686241622682225,1.5159287125529664,64.71856868251606
2020,8,22,16,11.122229570394804,60.16587234447199,5.312225838819265,12.906873889871996,72.69284687456123,5.707746499474199,518.8969901602799
2022,12,28,7,22.137773634944153,64.74128527279575,1.3613440392711718,3.660265184801925,48.64540714701163,0.8874390070476712,237.5432417879189
2021,3,22,18,20.603276878028577,48.74549190044989,6.622939142659723,89.74129799709907,52.47635051145295,2.4465397044280657,115.15737996022155
2021,9,1,4,20.415319642779433,51.52190032557402,7.922554881781809,92.8938254573792,57.563199453511565,9.098603467206404,408.3172441649875
2020,1,8,22,23.68328774115561,40.38410414822284,6.419592119716313,7.61706618919249,50.87299400661764,4.620799257082422,385.47497991380635
2021,4,6,18,10.889132288533695,77.40262714604359,7.9458514102062585,54.96975549614926,58.45285692011315,8.921061016177017,413.41632726188794
2022,9,26,13,19.194629292605924,77.32785101932872,6.074962977318803,53.96821597551812,40.38386577978107,1.6599896559156413,659.1458588473592
2020,5,13,9,18.88077326080749,70.88756236199521,1.8983911047487645,37.24306804176174,48.48751891005309,2.0534174751163894,387.6367059821485
2021,1,19,12,19.195648836849983,76.7777559599592,3.826635185023747,56.89048205046101,73.30213438651901,3.528247230670928,720.4324637966905
2020,2,25,21,29.597819421306866,63.266402629018934,9.56868816197255,45.81193457280649,56.53927834052003,3.6632564225946673,673.4484956977326
2022,9,19,4,12.785569462885206,41.73259346515374,2.8817491277800666,48.96350142045546,65.45623070967758,7.452772702306243,520.8927594265616
2020,5,17,6,23.80859514119185,68.01052610962455,0.6286238426335,75.53368230872337,49.2915171054217,5.99410561968372,45.48148608424478
2021,6,18,9,18.03992274757113,46.26381046208512,3.848299748955526,52.59602673341172,65.99514657794664,5.532494259466301,691.9555115702683
2020,5,23,10,20.23453048649027,52.024084464920705,3.663071188441145,32.365809280532574,79.99895470585028,6.0237550682809395,724.4576235573928
2022,5,18,2,25.247878117123925,43.717508192768484,4.703088157324178,58.14561120889557,63.8115055758722,7.32191372523409,300.03770760823426
2021,10,17,12,13.14750885146962,51.18109588606349,5.603034220812125,64.07539970761256,65.13434250567636,8.928166386090888,420.92140772528666
2020,2,25,1,25.271704252729847,63.96586828283475,9.924232665070894,66.23113439993648,44.4607929784799,4.1473995647722015,224.81653651082178
2021,9,11,3,11.406615653688792,35.53052806525149,7.562339421860171,61.83066509769725,56.13525886663938,8.029259429234655,11.773067205913534
2022,10,26,2,19.66619022419666,35.260346449650825,0.35890764257710317,66.46027647428,74.42899593931558,4.950968830860286,383.5608490553047
2021,6,25,14,24.84141715399161,64.1885006044071,7.127123282065126,31.009278366725834,73.37087894633329,7.220782425495384,103.487178702105
2021,3,22,3,13.85102910709399,68.97905833873037,8.242317484117583,44.61339130792973,60.89596441445288,8.748237880597676,146.65976818126606
2022,5,23,22,25.418312920708466,57.57333423561825,8.956307388843864,66.87061692543477,76.1381659895109,0.3221482236483375,384.56864929780926
2021,9,30,20,13.336250138514865,39.08205070337327,4.240061029024012,75.43685416046456,45.71748072822872,5.466297553367805,693.6306727840177
2021,9,2,3,25.984775138742428,51.53784241804942,3.136255681058495,43.41461286582287,66.32757618646102,9.893806264604754,675.7061374034259
2022,4,16,14,19.37871145883675,67.90877611920072,8.39324792723238,36.533284351694505,49.95534306008781,4.962244145224641,772.0547371440272
2022,2,18,5,23.692766637262135,64.286655077625,7.776154093585388,71.58826551728585,65.82245620420946,8.643036826016923,386.14449481875033
2022,4,16,22,28.348129167383767,35.4932738909685,5.360424499658257,22.217317983533967,43.49598756420783,1.8589985241682938,441.6071277715698
2021,5,24,4,18.168430472274675,78.45735904791225,1.178827844151522,0.949219553599856,77.74436380419755,6.042870902463316,657.692987448007
2022,3,22,11,14.659150536455456,41.16819404431683,6.517613390681011,47.11660024504428,71.45328158361971,8.703059632344452,559.738728319738
2021,7,17,6,27.343281932353538,41.01947522902273,0.6566756643287419,17.337315482634086,48.03846259583563,4.315331316187711,146.2576855218714
2020,9,21,2,13.232332962095564,52.992862387272794,1.0036680469016723,37.828275903634214,65.4910627428815,4.867220589050437,318.539801671965
2020,1,10,6,22.629521036748333,46.36215645000242,3.311402389252315,29.12341502633161,70.36582562149884,0.820179044490178,743.3274336611918
2020,10,28,11,28.46506576081229,79.1992994322197,3.7117549686806237,77.72618885141223,48.377832873174434,0.42172091950605006,116.90171463422621
2022,3,15,14,23.487934230706113,33.8244886627066,4.619740388902801,33.14084993998303,43.73321230855908,4.687082995829832,167.48509922112032
2022,12,11,18,13.913621709000306,45.321959546163875,3.391429592187487,64.06757913893229,54.07119064382799,8.434753316411339,320.52803353684635
2020,4,8,5,13.045679035264659,49.136108021364805,0.33788155434519296,67.39125965993212,45.43017364780928,9.31324272114715,751.8993062128828
2021,8,15,7,15.04611062201182,54.67294968609703,1.5741568442573362,45.64542855523553,62.628468204169174,6.586530034612757,91.05451329387736
2022,11,2,5,17.828136657131566,30.820321436347438,1.1511196583203431,8.107793552891163,56.964596382936605,8.263985993346173,538.3538933544492
2020,12,22,2,13.183180636998062,34.11810659041403,4.311835985659594,70.03650860754058,58.49697352403622,7.348541626584053,105.69801912965255
2022,7,16,4,25.95628132882635,42.890482136490576,2.1212892718166456,7.516791467536765,61.7145390936483,7.014858269004094,419.60082846702954
2020,1,11,8,17.14070685217777,57.70010408427981,2.935452928949668,9.921295970070199,79.28208583770406,7.690330987867587,429.2508105921061
2020,3,21,23,28.721734718254528,68.38857850967361,4.715674633647263,19.599736877488883,71.70542665604435,5.0530295241092915,34.10088522735562
2020,1,6,15,26.849817280706482,64.32476744074746,2.35561859810528,28.03757977881579,65.17885979931403,4.579381034968545,763.2942326172583
2021,1,7,21,28.17636525603373,58.35124563613053,2.459291043860593,84.64517003210484,54.54822457917345,1.5914352224186012,645.2981041886812
2021,4,25,15,15.8898543000708,49.86164198638296,8.331441773865686,67.49217771044972,41.08277412547861,8.438153167080898,242.28336122100478
2020,8,9,8,21.474630876443804,73.53472511280768,5.480868680606496,38.721278841676025,44.66110442875007,0.4461388010390466,104.49943344778828
2021,5,29,17,16.42899036084715,52.98862716291302,8.567594515799968,97.86274511607533,69.23469002157535,2.674441212373291,276.5013704192389
2022,12,19,12,15.138970231616952,44.9626402804465,5.1452591521921045,24.36025422831458,54.768157129676915,5.199161471457291,715.4212369953868
2020,8,8,10,22.141735624051012,61.466755742602864,9.092642324233216,60.98143873842544,53.3774974337058,9.715981125220496,106.14687747464001
2020,12,14,9,26.35990761199564,64.60574982931544,2.5474207149300154,84.72141089530825,75.55913434363396,7.8597294229589725,279.45367865982075
2020,8,15,9,11.871956122533085,49.92351224294277,6.166700334472011,80.2022577956785,59.380355620550844,3.6867122464862803,395.4435397318632
2020,10,16,5,15.515375227321428,31.407164052295727,5.032317738538788,9.030774856562672,75.98308229652439,7.139483905124351,26.3074534293251
2020,10,19,15,14.102683617722544,34.706575011835525,9.186909266831929,69.7274223674543,75.46554041608799,9.313693880151561,214.42697012104128
2022,3,20,11,25.967003463121287,72.27994459468309,4.184795778573312,25.786375555269192,43.20725166858218,5.3888345153707595,476.50711485417435
2022,8,13,3,28.667441461844387,32.827396059265396,8.548238132665675,35.57334780654667,77.81451913734142,4.619401955009494,259.1716649726818
2021,1,22,4,11.59885420366718,59.60098335210661,5.63904050605864,48.89919823111655,43.078195344302294,5.529932722743275,696.4203522826074
2021,9,6,1,17.58426829414482,39.18546927246959,7.085429518604974,79.07501660653935,78.5402446098885,3.1153004115398275,749.4123349753723
2020,12,31,18,28.290180854373133,41.446314562208855,8.868930931195562,16.620144266904724,58.104596703975616,9.073488106841905,353.23429235977903
2021,10,19,0,16.892764410925967,43.666697986809055,9.969064147047952,10.855523503961672,70.43442703018306,7.97281812461477,425.61638033297777
2020,10,16,3,24.253228726274063,31.91456930985102,7.311395586477195,15.344124504364466,68.24577468759414,7.05484112353277,504.64661464880794
2020,7,7,11,12.01332773038686,38.86176370701462,3.1452195291778273,21.822353559198316,60.73979897298114,5.890920805626426,531.6279728758318
2022,7,6,1,18.887750632242845,62.52499922569702,2.990119932921097,5.950185381102912,64.77819275342573,9.694747784521883,50.60635552038768
2022,7,12,11,20.066015511832568,54.93585681040025,3.091038248919642,92.63564695700775,77.9967272599678,2.9770572947442044,42.943544212927605
2022,9,14,15,25.153281559701206,69.86645428694679,0.9790832029949825,31.90834070887484,77.09405962652961,2.8313516490684956,692.4701393982032
2021,1,9,1,15.776493011596525,33.06210532757468,0.5359889192886935,17.69756298664206,66.17304201036347,2.421383328631822,175.89763743415102
2022,1,29,16,15.28377145101054,74.44491481258154,5.808428763236976,63.783420368207025,66.308747157381,7.417759886449325,467.2844023550466
2020,8,4,1,16.059353403916628,79.81992659497364,8.105885272216923,78.6996118766629,49.877547735673524,7.972856398743002,499.7374516108868
2022,12,1,3,21.113930175874813,30.78699861243915,0.3613453981536019,75.32341656014168,73.14493978872495,5.971141761666919,131.57142192019256
2020,7,12,5,27.520088269295016,78.38200327699667,5.666342964218405,71.87071927870923,65.30413332008308,6.519837103381173,609.2773014157199
2020,6,11,22,26.618827929226136,41.793135648551,3.7176112122282925,5.052997543796711,73.04995167993721,3.489607646063928,692.7564946381367
2020,10,2,6,11.15891312822004,64.62715691030185,8.924852025576186,78.21595192204462,66.31409641151906,0.39757542472882323,228.30214505415833
